date,actual,ensemble_pred,fold,TrendAgent_pred,MomentumAgent_pred,VolatilityAgent_pred,SequenceAgent_pred,TrendAgent_weight,MomentumAgent_weight,VolatilityAgent_weight,SequenceAgent_weight
2022-09-12,0.0106900497966513,0.00019692211935762316,38,-5.90562283269983e-05,0.003866184037178755,0.0021919989958405495,0.00019692211935762316,5.9279306047197205e-25,3.5151152295652226e-99,2.2787623609282443e-103,1.0
2022-09-13,-0.0444561459088091,8.66833288455382e-05,38,-2.5392048264139054e-05,0.0002625130000524223,0.002913688775151968,8.66833288455382e-05,5.942362472335225e-25,3.5016880413551925e-99,2.1388567831403297e-103,1.0
2022-09-14,0.0038086325157098,0.0005001426325179636,38,9.674844682255553e-06,-0.0023560947738587856,0.006778964307159185,0.0005001426325179636,5.395412096993006e-25,1.654955107632956e-99,2.2684183340348107e-103,1.0
2022-09-15,-0.0114182789839164,0.0005970943020656705,38,4.600426622200287e-05,-0.007263265084475279,0.0010029820259660482,0.0005970943020656705,5.716735941454446e-25,2.921305360993434e-99,2.1700265779652178e-103,1.0
2022-09-16,-0.0076581015974044,0.0007157113868743181,38,8.34517515755003e-05,0.01377883180975914,0.0031933546997606754,0.0007157113868743181,5.883826199813281e-25,9.713748521463578e-100,1.8965908589063578e-103,1.0
2022-09-19,0.0077249438418928,0.0007765578920952976,38,0.00020112621725162553,0.008218170143663883,0.0005775291356258094,0.0007765578920952976,5.288788310480937e-25,1.7967134976764833e-99,1.8296786052642328e-103,1.0
2022-09-20,-0.0115449626569725,0.0006636871839873493,38,0.00024153878745794023,0.008329940028488636,-0.00010616157669574022,0.0006636871839873493,5.422096708784683e-25,9.816775021364278e-100,1.9133952188939973e-103,1.0
2022-09-21,-0.0175977332273012,0.0006877671112306416,38,0.00028230612101677187,0.005351919215172529,-0.0012119931634515524,0.0006877671112306416,5.532938713234365e-25,7.528334653775073e-100,2.0954710220987896e-103,1.0
2022-09-22,-0.0084350901495603,0.0008122859289869666,38,0.00032327212610718805,-0.0002647822839207947,0.00029894980252720416,0.0008122859289869666,5.8615139478107915e-25,8.51292491946584e-100,2.2261078267970326e-103,1.0
2022-09-23,-0.0168968755445745,0.0008661733590997756,38,0.0003642811677292217,0.009295732714235783,0.0006170126143842936,0.0008661733590997756,5.991220961610394e-25,5.366805268604489e-100,2.250604598041072e-103,1.0
2022-09-26,-0.0099419046062663,0.0009683704120106995,38,0.0004861499312259188,0.014091537334024906,0.003349514212459326,0.0009683704120106995,6.118096458629993e-25,2.109226806553381e-100,2.0013789239455573e-103,1.0
2022-09-27,-0.0025559657084591,0.001000267919152975,38,0.0005258075144585958,-0.007511692587286234,-0.003776369383558631,0.001000267919152975,6.972362744606633e-25,1.2865384501261824e-100,3.179962181244811e-103,1.0
2022-09-28,0.0194855132303156,0.0009321602410636842,38,0.000564760259512643,0.004035220947116613,-0.007049097679555416,0.0009321602410636842,6.8566237441610805e-25,1.462635485768373e-100,2.0531109826584132e-103,1.0
2022-09-29,-0.0211106082353984,0.000644239189568907,38,0.0006028691551769048,0.001548898871988058,0.005724005401134491,0.000644239189568907,6.867954016218198e-25,1.409660459079111e-100,1.6367884785364105e-103,1.0
